24,17,19,11,0,0,0,0,0,0,7.1,0,0,0,0,6,6,6,6,6,6,3.6,432748.0,606647.0,702559.0,722132.0,0.0,0.0,0.0,0.0,0.0,0.0,246408.6,89197.0,92512.0,84896.0,87943.0,0,0,0,0,0,0,35454.8,6,6,5,6,0,0,0,0,0,0,2.3,10,6,5,6,0,0,0,0,0,0,2.7,4,0,0,0,0,0,0,0,0,0,0.4,20,17,19,11,0,0,0,0,0,0,6.7,343551.0,514135.0,617663.0,634189.0,0,0,0,0,0,0,210953.8,51468.166666666664,36791.5,575.0,12280.666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10110.933333333332,3,5,5,5,0,0,0,0,0,0,1.8,4,5,5,6,0,0,0,0,0,0,2.0,2,3,3,4,0,0,0,0,0,0,1.2,3,3,4,4,0,0,0,0,0,0,1.4,7,8,11,3,0,0,0,0,0,0,2.9,7,0,0,2,0,0,0,0,0,0,0.9,0,3,0,0,0,0,0,0,0,0,0.3,0
11,34,41,47,0,0,0,0,0,0,13.3,0,0,0,0,6,6,6,6,6,6,3.6,386022.0,185696.0,610858.0,286134.0,0.0,0.0,0.0,0.0,0.0,0.0,146871.0,82915.0,82528.0,6132.0,11232.0,0,0,0,0,0,0,18280.7,6,6,6,5,0,0,0,0,0,0,2.3,6,6,7,6,0,0,0,0,0,0,2.5,0,0,1,9,0,0,0,0,0,0,1.0,11,34,40,38,0,0,0,0,0,0,12.3,303107.0,103168.0,604726.0,274902.0,0,0,0,0,0,0,128590.3,161.16666666666666,688.5,44923.333333333336,11648.666666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5741.566666666667,6,6,3,3,0,0,0,0,0,0,1.8,6,6,5,5,0,0,0,0,0,0,2.2,4,2,0,2,0,0,0,0,0,0,0.8,6,4,0,2,0,0,0,0,0,0,1.2,5,15,16,26,0,0,0,0,0,0,6.2,0,11,4,2,0,0,0,0,0,0,1.7,0,2,13,10,0,0,0,0,0,0,2.5,0
35,16,55,64,0,0,0,0,0,0,17.0,0,0,0,0,6,6,6,6,6,6,3.6,387106.0,386929.0,385429.0,384270.0,0.0,0.0,0.0,0.0,0.0,0.0,154373.4,193210.0,206691.0,10976.0,24195.0,0,0,0,0,0,0,43507.2,6,6,6,5,0,0,0,0,0,0,2.3,6,6,6,5,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.0,35,16,55,64,0,0,0,0,0,0,17.0,193896.0,180238.0,374453.0,360075.0,0,0,0,0,0,0,110866.2,17809.0,379.1666666666667,78304.0,17841.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11432.766666666666,5,6,4,4,0,0,0,0,0,0,1.9,5,6,4,4,0,0,0,0,0,0,1.9,3,3,2,1,0,0,0,0,0,0,0.9,3,6,2,3,0,0,0,0,0,0,1.4,17,6,24,34,0,0,0,0,0,0,8.1,6,1,4,3,0,0,0,0,0,0,1.4,6,3,16,22,0,0,0,0,0,0,4.7,0
15,9,26,11,0,0,0,0,0,0,6.1,0,0,0,1,6,6,6,6,6,6,3.7,385586.0,618353.0,611177.0,695467.0,0.0,0.0,0.0,0.0,0.0,0.0,231058.3,15164.0,381726.0,29193.0,4406.0,0,0,0,0,0,0,43048.9,6,6,6,5,0,0,0,0,0,0,2.3,8,8,6,6,0,0,0,0,0,0,2.8,2,2,0,1,0,0,0,0,0,0,0.5,13,7,26,10,0,0,0,0,0,0,5.6,370422.0,236627.0,581984.0,691061.0,0,0,0,0,0,0,188009.4,2436.5,28.333333333333332,23174.666666666668,44850.166666666664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7048.366666666666,6,6,5,4,0,0,0,0,0,0,2.1,6,6,5,4,0,0,0,0,0,0,2.1,3,6,3,3,0,0,0,0,0,0,1.5,3,6,4,4,0,0,0,0,0,0,1.7,7,1,10,4,0,0,0,0,0,0,2.2,0,0,1,0,0,0,0,0,0,0,0.1,0,0,9,1,0,0,0,0,0,0,1.0,0
27,18,63,75,0,0,0,0,0,0,18.3,0,0,0,0,6,6,6,6,6,6,3.6,385414.0,602938.0,691152.0,689801.0,0.0,0.0,0.0,0.0,0.0,0.0,236930.5,292891.0,378710.0,96205.0,81302.0,0,0,0,0,0,0,84910.8,6,6,6,4,0,0,0,0,0,0,2.2,6,6,6,5,0,0,0,0,0,0,2.3,0,0,0,1,0,0,0,0,0,0,0.1,27,18,63,74,0,0,0,0,0,0,18.2,92523.0,224228.0,594947.0,608499.0,0,0,0,0,0,0,152019.7,1020.6666666666666,850.3333333333334,99636.66666666667,56606.833333333336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15810.85,6,6,3,2,0,0,0,0,0,0,1.7,6,6,4,2,0,0,0,0,0,0,1.8,3,3,2,1,0,0,0,0,0,0,0.9,4,4,3,2,0,0,0,0,0,0,1.3,14,5,20,34,0,0,0,0,0,0,7.3,6,5,7,4,0,0,0,0,0,0,2.2,1,1,18,29,0,0,0,0,0,0,4.9,1
26,7,23,19,0,0,0,0,0,0,7.5,0,0,0,0,6,6,6,6,6,6,3.6,436035.0,447315.0,523554.0,691572.0,0.0,0.0,0.0,0.0,0.0,0.0,209847.6,171809.0,382829.0,354477.0,83650.0,0,0,0,0,0,0,99276.5,6,6,6,6,0,0,0,0,0,0,2.4,7,6,10,7,0,0,0,0,0,0,3.0,1,0,4,1,0,0,0,0,0,0,0.6,25,7,19,18,0,0,0,0,0,0,6.9,264226.0,64486.0,169077.0,607922.0,0,0,0,0,0,0,110571.1,10333.833333333334,8.333333333333334,4451.166666666667,22725.333333333332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3751.2666666666673,4,6,5,5,0,0,0,0,0,0,2.0,6,6,6,5,0,0,0,0,0,0,2.3,2,6,3,3,0,0,0,0,0,0,1.4,4,6,4,4,0,0,0,0,0,0,1.8,9,1,7,4,0,0,0,0,0,0,2.1,6,0,1,2,0,0,0,0,0,0,0.9,4,0,4,6,0,0,0,0,0,0,1.4,0
9,13,31,11,0,0,0,0,0,0,6.4,0,0,0,0,6,6,6,6,6,6,3.6,385922.0,624187.0,386226.0,430408.0,0.0,0.0,0.0,0.0,0.0,0.0,182674.3,126765.0,383050.0,980.0,30263.0,0,0,0,0,0,0,54105.8,6,6,5,5,0,0,0,0,0,0,2.2,6,6,5,5,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.0,9,13,31,11,0,0,0,0,0,0,6.4,259157.0,241137.0,385246.0,400145.0,0,0,0,0,0,0,128568.5,62.5,165.16666666666666,1155.6666666666667,1232.1666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,260.95,6,6,5,4,0,0,0,0,0,0,2.1,6,6,5,5,0,0,0,0,0,0,2.2,5,5,1,4,0,0,0,0,0,0,1.5,6,6,4,4,0,0,0,0,0,0,2.0,1,7,15,3,0,0,0,0,0,0,2.6,0,0,2,1,0,0,0,0,0,0,0.3,2,0,8,2,0,0,0,0,0,0,1.2,0
24,13,48,36,6,0,0,0,0,0,12.7,0,0,0,0,4,6,6,6,6,6,3.4,387506.0,388558.0,388131.0,388748.0,792052.0,0.0,0.0,0.0,0.0,0.0,234499.5,84392.0,380382.0,2520.0,5154.0,732674.0,0,0,0,0,0,120512.2,6,6,6,6,0,0,0,0,0,0,2.4,9,6,6,8,0,0,0,0,0,0,2.9,3,0,0,2,0,0,0,0,0,0,0.5,21,13,48,34,6,0,0,0,0,0,12.2,303114.0,8176.0,385611.0,383594.0,59378.0,0,0,0,0,0,113987.3,7406.833333333333,224.16666666666666,31125.166666666668,73252.16666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11200.233333333334,5,6,3,3,0,0,0,0,0,0,1.7,6,6,6,3,0,0,0,0,0,0,2.1,2,5,0,2,0,0,0,0,0,0,0.9,4,6,0,2,0,0,0,0,0,0,1.2,6,4,14,12,1,0,0,0,0,0,3.7,7,2,2,2,0,0,0,0,0,0,1.3,2,1,17,14,5,0,0,0,0,0,3.9,1
164,95,19,71,0,0,0,0,0,0,34.9,0,0,4,2,6,6,6,6,6,6,4.2,387680.0,432801.0,264297.0,387323.0,0.0,0.0,0.0,0.0,0.0,0.0,147210.1,905.0,29197.0,120899.0,80207.0,0,0,0,0,0,0,23120.8,5,6,1,4,0,0,0,0,0,0,1.6,14,8,2,5,0,0,0,0,0,0,2.9,14,2,2,1,0,0,0,0,0,0,1.9,150,93,17,70,0,0,0,0,0,0,33.0,386775.0,403604.0,693209.0,307116.0,0,0,0,0,0,0,179070.4,2018.5,42821.5,-0.8333333333333334,50110.333333333336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9494.35,4,4,1,3,0,0,0,0,0,0,1.2,5,4,1,3,0,0,0,0,0,0,1.3,3,2,1,2,0,0,0,0,0,0,0.8,3,3,1,2,0,0,0,0,0,0,0.9,74,37,0,15,0,0,0,0,0,0,12.6,26,34,3,9,0,0,0,0,0,0,7.2,50,16,14,42,0,0,0,0,0,0,12.2,0
15,30,21,16,0,0,0,0,0,0,8.2,0,0,0,0,6,6,6,6,6,6,3.6,386462.0,388078.0,387742.0,388307.0,0.0,0.0,0.0,0.0,0.0,0.0,155058.9,267785.0,178657.0,527.0,744.0,0,0,0,0,0,0,44771.3,6,6,5,6,0,0,0,0,0,0,2.3,10,13,6,8,0,0,0,0,0,0,3.7,4,10,0,2,0,0,0,0,0,0,1.6,11,20,21,14,0,0,0,0,0,0,6.6,118677.0,209421.0,388355.0,387563.0,0,0,0,0,0,0,110401.6,150.33333333333334,5098.5,16993.833333333332,3243.1666666666665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2547.983333333333,6,5,5,5,0,0,0,0,0,0,2.1,6,6,5,6,0,0,0,0,0,0,2.3,5,4,3,4,0,0,0,0,0,0,1.6,6,5,4,4,0,0,0,0,0,0,1.9,3,7,11,5,0,0,0,0,0,0,2.6,0,6,1,0,0,0,0,0,0,0,0.7,2,4,3,3,0,0,0,0,0,0,1.2,0
