30,32,27,19,56,117,59,34,0,0,37.4,0,0,0,0,0,0,0,0,6,6,1.2,6,6,8,7,8,7,6,6,0,0,5.4,0,0,6,4,10,1,0,0,0,0,2.1,30,32,21,15,46,116,59,34,0,0,35.3,98400.0,602292.0,2428737.0,1703209.0,1197602.0,1388608.0,597333.0,672597.0,0,0,868877.8,15180.333333333334,55352.5,71886.66666666667,26814.666666666668,121806.16666666667,199293.83333333334,96682.0,100698.66666666667,-1.0,-1.0,68771.28333333334,4,5,5,5,4,2,4,5,0,0,3.4,6,5,5,5,4,3,5,5,0,0,3.8,3,3,3,4,3,2,2,4,0,0,2.4,4,4,4,4,3,2,2,4,0,0,2.7,18,25,7,4,2,16,19,0,0,0,9.1,3,1,6,0,3,2,4,0,0,0,1.9,3,0,6,8,41,89,26,28,0,0,20.1,1.5,0
12,21,40,62,59,46,89,43,0,0,37.2,0,0,0,0,0,0,0,0,6,6,1.2,7,6,6,6,6,6,11,7,0,0,5.5,1,0,0,0,0,0,5,1,0,0,0.7,11,21,40,62,59,46,84,42,0,0,36.5,196811.0,704097.0,781017.0,662757.0,288559.0,278310.0,472908.0,597025.0,0,0,398148.4,354.1666666666667,83611.33333333333,14674.0,126785.16666666667,119853.33333333333,60768.0,185153.83333333334,31715.0,-1.0,-1.0,62291.283333333326,6,5,5,4,3,3,3,4,0,0,3.3,6,5,6,4,3,3,3,4,0,0,3.4,5,3,2,3,2,2,1,4,0,0,2.2,5,5,3,3,2,3,2,4,0,0,2.7,2,9,15,24,17,1,14,9,0,0,9.1,0,0,0,3,2,3,2,3,0,0,1.3,3,6,19,20,34,35,57,23,0,0,19.7,18.0,1
17,17,33,60,79,80,72,55,1,0,41.4,0,0,0,0,0,0,0,1,5,6,1.2,6,6,6,6,7,6,6,5,1,0,4.9,0,0,0,0,2,0,0,0,0,0,0.2,17,17,33,60,77,80,72,55,1,0,41.2,111964.0,1022928.0,1373756.0,1974147.0,428612.0,606620.0,601559.0,883006.0,0,0,700259.2,394.6666666666667,18192.666666666668,1684.6666666666667,27795.333333333332,94695.5,88134.16666666667,34181.833333333336,20383.166666666668,-0.8333333333333334,-1.0,28546.01666666667,6,5,6,4,3,4,4,4,1,0,3.7,6,5,6,5,3,4,5,4,1,0,3.9,3,4,3,2,2,2,1,2,1,0,2.0,5,5,4,3,2,2,1,2,1,0,2.5,9,8,13,38,6,2,0,1,0,0,7.7,1,0,2,4,2,0,2,3,0,0,1.4,1,3,9,8,59,70,63,46,0,0,25.9,19.0,1
11,18,14,12,40,10,10,9,0,0,12.4,0,0,0,0,0,2,0,0,6,6,1.4,6,8,6,6,6,4,6,6,0,0,4.8,0,2,0,0,0,0,0,0,0,0,0.2,11,16,14,12,40,10,10,9,0,0,12.2,6580.0,1400530.0,725409.0,600160.0,598067.0,2090454.0,12628.0,48230.0,0,0,548205.8,181.16666666666666,201322.83333333334,55912.833333333336,11180.0,115325.83333333333,244635.83333333334,2717.8333333333335,20.0,-1.0,-1.0,63129.433333333334,6,5,4,5,4,3,5,6,0,0,3.8,6,5,5,6,4,3,6,6,0,0,4.1,5,5,4,4,2,3,4,6,0,0,3.3,5,5,4,4,3,3,4,6,0,0,3.4,2,6,8,5,10,0,0,0,0,0,3.1,1,0,0,1,2,0,0,0,0,0,0.4,2,4,0,0,21,5,4,3,0,0,3.9,5.0,0
30,52,51,43,66,61,70,69,0,0,44.2,0,0,0,0,0,0,0,0,6,6,1.2,6,6,6,6,6,6,8,6,0,0,5.0,0,0,0,0,0,0,3,0,0,0,0.3,30,52,51,43,66,61,67,69,0,0,43.9,521476.0,798842.0,599967.0,670501.0,673971.0,287158.0,295260.0,610468.0,0,0,445764.3,86294.33333333333,135761.83333333334,111229.0,13775.666666666666,18333.0,47367.666666666664,62670.5,104152.66666666667,-1.0,-1.0,57958.26666666668,5,3,3,4,3,4,4,4,0,0,3.0,5,3,4,6,6,4,4,5,0,0,3.7,3,3,1,2,3,3,2,1,0,0,1.8,3,3,2,3,3,3,2,2,0,0,2.1,20,35,16,17,13,5,20,12,0,0,13.8,2,2,3,1,1,2,3,0,0,0,1.4,2,9,21,13,35,46,38,51,0,0,21.5,12.0,1
8,11,18,9,16,27,2,0,0,0,9.1,0,0,1,3,1,2,4,6,6,6,2.9,6,6,7,3,5,5,1,0,0,0,3.3,0,0,2,0,0,1,0,0,0,0,0.3,8,11,16,9,16,26,2,0,0,0,8.8,374019.0,979428.0,1503760.0,590515.0,80398.0,90707.0,89276.0,0,0,0,370810.3,388.5,1088.6666666666667,714.8333333333334,29769.166666666668,4246.0,1867.6666666666667,-0.8333333333333334,-1.0,-1.0,-1.0,3807.1,6,6,5,2,4,4,1,0,0,0,2.8,6,6,5,2,5,4,1,0,0,0,2.9,5,4,4,2,3,1,1,0,0,0,2.0,5,4,4,2,3,1,1,0,0,0,2.0,2,4,3,6,3,0,0,0,0,0,1.8,0,0,0,0,0,1,0,0,0,0,0.1,0,1,8,0,6,17,1,0,0,0,3.3,5.5,0
40,112,83,259,339,407,207,271,0,0,171.8,0,0,0,0,0,0,0,0,6,6,1.2,7,6,12,8,8,11,15,10,0,0,7.7,1,1,21,4,2,5,20,8,0,0,6.2,39,111,62,255,337,402,187,263,0,0,165.6,125962.0,2775850.0,2890266.0,1582346.0,2468214.0,1882683.0,281691.0,674814.0,0,0,1268182.6,13539.5,42464.5,172579.5,524919.3333333334,315016.6666666667,678780.1666666666,51365.666666666664,190113.83333333334,-1.0,-1.0,198877.71666666665,5,4,2,1,1,2,2,2,0,0,1.9,6,4,4,1,2,2,5,2,0,0,2.6,2,3,2,1,1,2,1,2,0,0,1.4,5,4,2,1,1,2,1,2,0,0,1.8,19,60,40,154,38,46,43,25,0,0,42.5,3,14,5,25,34,20,15,21,0,0,13.7,11,32,26,66,240,316,126,211,0,0,102.8,10.0,0
15,25,25,34,0,0,0,0,0,0,9.9,0,0,0,3,6,6,6,6,6,6,3.9,6,6,6,1,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.0,15,25,25,34,0,0,0,0,0,0,9.9,231624.0,603768.0,262498.0,81336.0,0,0,0,0,0,0,117922.6,465.0,100723.83333333333,367.6666666666667,88.33333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10163.883333333333,6,5,6,1,0,0,0,0,0,0,1.8,6,5,6,1,0,0,0,0,0,0,1.8,4,3,3,0,0,0,0,0,0,0,1.0,5,3,5,1,0,0,0,0,0,0,1.4,6,13,10,7,0,0,0,0,0,0,3.6,2,2,4,4,0,0,0,0,0,0,1.2,1,4,5,16,0,0,0,0,0,0,2.6,0,0
47,55,53,98,22,212,88,33,0,0,60.8,0,0,0,0,0,0,0,0,6,6,1.2,7,7,6,6,13,7,9,7,0,0,6.2,4,2,0,0,10,1,10,2,0,0,2.9,43,53,53,98,12,211,78,31,0,0,57.9,346828.0,346000.0,281812.0,168186.0,523588.0,106012.0,108799.0,261157.0,0,0,214238.2,1933.5,56745.833333333336,2392.0,27420.0,112.33333333333333,16457.333333333332,2528.8333333333335,1290.8333333333333,-1.0,-1.0,10887.866666666667,4,5,5,5,6,3,5,5,0,0,3.8,5,5,6,5,6,6,6,6,0,0,4.5,4,2,2,1,5,2,2,5,0,0,2.3,4,3,3,2,6,2,2,5,0,0,2.7,32,21,15,37,3,10,10,0,0,0,12.8,4,18,8,6,1,11,5,2,0,0,5.5,4,9,14,48,5,174,60,24,0,0,33.8,8.0,1
16,26,13,5,64,23,34,50,0,0,23.1,0,0,0,1,0,0,0,0,6,6,1.3,6,6,6,5,5,6,6,6,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0.0,16,26,13,5,64,23,34,50,0,0,23.1,462796.0,871723.0,696666.0,96291.0,71876.0,1996776.0,117339.0,86745.0,0,0,440021.2,56719.166666666664,71987.16666666667,14444.666666666666,-0.16666666666666666,31959.0,316169.8333333333,18345.666666666668,28266.333333333332,-1.0,-1.0,53788.96666666666,5,5,5,5,2,3,5,4,0,0,3.4,5,5,5,5,5,4,5,6,0,0,4.0,3,5,5,5,1,3,4,3,0,0,2.9,4,5,5,5,1,3,4,3,0,0,3.0,9,19,7,0,8,4,0,11,0,0,5.8,0,0,0,0,1,2,0,2,0,0,0.5,1,1,0,0,40,11,28,31,0,0,11.2,15.0,1
